,open,high,low,close,volume,datetime
72,0.09654035,0.097098225,0.09654035,0.09654035,67648000,482479200000
73,0.10100465,0.102120725,0.10100465,0.10100465,123244800,482565600000
74,0.102120725,0.102678575,0.102120725,0.102120725,202428800,482652000000
75,0.102120725,0.102120725,0.099888575,0.100446425,96028800,482738400000
76,0.100446425,0.100446425,0.09654035,0.09654035,102592000,482997600000
77,0.0987725,0.09933035,0.0987725,0.0987725,118294400,483084000000
78,0.0987725,0.100446425,0.098214275,0.098214275,78937600,483170400000
79,0.098214275,0.0987725,0.098214275,0.098214275,87628800,483256800000
80,0.098214275,0.10100465,0.097656425,0.097656425,119705600,483343200000
81,0.097656425,0.098214275,0.094308225,0.094308225,62204800,483598800000
82,0.094866075,0.095424275,0.094866075,0.094866075,94729600,483685200000
83,0.094866075,0.095424275,0.09319215,0.09319215,57344000,483771600000
84,0.092076075,0.092076075,0.0859375,0.0859375,329772800,483858000000
85,0.0859375,0.089843925,0.0859375,0.089285725,158121600,483944400000
86,0.089285725,0.090401775,0.08816965,0.08816965,56134400,484203600000
87,0.089285725,0.089285725,0.089285725,0.089285725,107609600,484290000000
88,0.08872785,0.08872785,0.08872785,0.08872785,144390400,484376400000
89,0.089285725,0.089843925,0.089285725,0.089285725,127075200,484462800000
90,0.089285725,0.09151785,0.089285725,0.090401775,136080000,484549200000
91,0.090401775,0.09096,0.089285725,0.089285725,87225600,484808400000
92,0.089285725,0.089843925,0.08816965,0.08816965,121744000,484894800000
93,0.089285725,0.09096,0.089285725,0.089285725,130435200,484981200000
94,0.095424275,0.098214275,0.095424275,0.095424275,230540800,485067600000
95,0.095424275,0.0987725,0.094866075,0.097098225,211859200,485154000000
96,0.097098225,0.09933035,0.095424275,0.095424275,197187200,485413200000
97,0.094866075,0.094866075,0.092633925,0.092633925,152544000,485499600000
98,0.092633925,0.09319215,0.092076075,0.092076075,120556800,485586000000
99,0.09151785,0.09151785,0.08816965,0.08816965,239164800,485672400000
100,0.08816965,0.08816965,0.08091535,0.08091535,589478400,485758800000
101,0.079799275,0.079799275,0.075335,0.075335,510966400,486104400000
102,0.076451075,0.077008925,0.076451075,0.076451075,246556800,486190800000
103,0.078683225,0.079799275,0.078683225,0.078683225,314921600,486277200000
104,0.078683225,0.08035715,0.07756715,0.07756715,369420800,486363600000
105,0.07589285,0.07589285,0.071428575,0.071428575,576016000,486622800000
106,0.077008925,0.07756715,0.077008925,0.077008925,401923200,486709200000
107,0.077008925,0.079241075,0.075335,0.075335,286406400,486795600000
108,0.07589285,0.07589285,0.07589285,0.07589285,271196800,486882000000
109,0.07589285,0.07589285,0.07310285,0.07310285,475238400,486968400000
110,0.07310285,0.073660725,0.071986775,0.071986775,316131200,487227600000
111,0.071986775,0.073660725,0.071986775,0.071986775,300720000,487314000000
112,0.071986775,0.07254465,0.0703125,0.0703125,247990400,487400400000
113,0.0703125,0.070870725,0.066406425,0.066406425,379523200,487486800000
114,0.066406425,0.0703125,0.065848225,0.065848225,565667200,487573200000
115,0.066406425,0.066964275,0.066406425,0.066406425,236342400,487832400000
116,0.06808035,0.069196425,0.06808035,0.06808035,265216000,487918800000
117,0.06975465,0.070870725,0.06975465,0.06975465,171987200,488005200000
118,0.0703125,0.0703125,0.0703125,0.0703125,190803200,488091600000
119,0.071986775,0.073660725,0.071986775,0.071986775,166140800,488178000000
120,0.077008925,0.078125,0.077008925,0.077008925,205766400,488437200000
121,0.078125,0.079799275,0.078125,0.078125,293910400,488523600000
122,0.08091535,0.08091535,0.08091535,0.08091535,132204800,488610000000
123,0.082031425,0.082589275,0.082031425,0.082031425,192460800,488696400000
124,0.082031425,0.082589275,0.08035715,0.08035715,135744000,488782800000
125,0.08091535,0.081473225,0.08091535,0.08091535,103443200,489042000000
126,0.08091535,0.081473225,0.077008925,0.077008925,77728000,489128400000
127,0.078125,0.078125,0.078125,0.078125,68499200,489214800000
128,0.078683225,0.079241075,0.078683225,0.078683225,36579200,489387600000
129,0.078683225,0.079241075,0.078683225,0.078683225,92220800,489646800000
130,0.078683225,0.079241075,0.078683225,0.078683225,147907200,489733200000
131,0.08035715,0.08035715,0.08035715,0.08035715,106041600,489819600000
132,0.08035715,0.08091535,0.08035715,0.08035715,64892800,489906000000
133,0.08035715,0.08035715,0.079799275,0.079799275,47040000,489992400000
134,0.079799275,0.081473225,0.079241075,0.079241075,77683200,490251600000
135,0.079241075,0.079799275,0.078125,0.078125,143360000,490338000000
136,0.078683225,0.079799275,0.078683225,0.078683225,118182400,490424400000
137,0.078683225,0.078683225,0.077008925,0.077008925,179065600,490510800000
138,0.07756715,0.07756715,0.07756715,0.07756715,114912000,490597200000
139,0.07756715,0.07756715,0.075335,0.075335,192304000,490856400000
140,0.075335,0.076451075,0.073660725,0.073660725,168694400,490942800000
141,0.073660725,0.074776775,0.07254465,0.07254465,168716800,491029200000
142,0.074218925,0.074776775,0.074218925,0.074218925,315078400,491115600000
143,0.074218925,0.074776775,0.074218925,0.074218925,130524800,491202000000
144,0.074218925,0.074218925,0.071428575,0.071428575,77750400,491461200000
145,0.07254465,0.07310285,0.07254465,0.07254465,89465600,491547600000
146,0.07254465,0.07310285,0.070870725,0.070870725,80505600,491634000000
147,0.070870725,0.071986775,0.070870725,0.070870725,51564800,491720400000
148,0.070870725,0.070870725,0.0703125,0.0703125,97417600,491806800000
149,0.0703125,0.070870725,0.068638575,0.068638575,92332800,492066000000
150,0.068638575,0.0703125,0.06808035,0.06808035,63078400,492152400000
151,0.06808035,0.071428575,0.066406425,0.066406425,151737600,492238800000
152,0.0675225,0.06808035,0.0675225,0.0675225,147772800,492325200000
153,0.06808035,0.06808035,0.06808035,0.06808035,60950400,492411600000
154,0.06808035,0.06808035,0.066964275,0.066964275,54992000,492670800000
155,0.06808035,0.069196425,0.06808035,0.06808035,42380800,492757200000
156,0.06808035,0.06808035,0.06529035,0.06529035,289900800,492843600000
157,0.06529035,0.065848225,0.06473215,0.06473215,105190400,492930000000
158,0.06529035,0.066406425,0.06529035,0.06529035,83753600,493016400000
159,0.066964275,0.06808035,0.066964275,0.066964275,47868800,493275600000
160,0.06808035,0.06808035,0.06808035,0.06808035,66953600,493362000000
161,0.06808035,0.06808035,0.06808035,0.06808035,77011200,493448400000
162,0.06808035,0.06808035,0.066406425,0.066406425,123312000,493534800000
163,0.066406425,0.066964275,0.065848225,0.065848225,44016000,493621200000
164,0.0675225,0.0675225,0.0675225,0.0675225,35660800,493880400000
165,0.06808035,0.06808035,0.06808035,0.06808035,42918400,493966800000
166,0.06808035,0.068638575,0.06808035,0.06808035,40947200,494053200000
167,0.06808035,0.06808035,0.066406425,0.066406425,56112000,494139600000
168,0.066964275,0.066964275,0.066964275,0.066964275,42873600,494226000000
169,0.066964275,0.066964275,0.065848225,0.065848225,37452800,494571600000
170,0.066406425,0.0675225,0.066406425,0.066406425,47555200,494658000000
171,0.066406425,0.066964275,0.066406425,0.066406425,32816000,494744400000
172,0.066964275,0.066964275,0.066964275,0.066964275,92803200,494830800000
173,0.06808035,0.068638575,0.06808035,0.06808035,132316800,495090000000
174,0.068638575,0.06975465,0.068638575,0.068638575,121766400,495176400000
175,0.069196425,0.06975465,0.069196425,0.069196425,87091200,495262800000
176,0.071986775,0.071986775,0.071986775,0.071986775,111171200,495349200000
177,0.071986775,0.071986775,0.0703125,0.0703125,70537600,495435600000
178,0.0703125,0.0703125,0.06808035,0.06808035,36982400,495694800000
179,0.06808035,0.06808035,0.06808035,0.06808035,183747200,495781200000
180,0.07254465,0.07254465,0.07254465,0.07254465,120086400,495867600000
181,0.07589285,0.07589285,0.07589285,0.07589285,186323200,495954000000
182,0.07589285,0.076451075,0.074776775,0.074776775,135228800,496040400000
183,0.075335,0.076451075,0.075335,0.075335,118585600,496299600000
184,0.075335,0.077008925,0.073660725,0.073660725,88099200,496386000000
185,0.073660725,0.073660725,0.070870725,0.070870725,104496000,496472400000
186,0.070870725,0.071428575,0.070870725,0.070870725,53491200,496558800000
187,0.070870725,0.071428575,0.070870725,0.070870725,6899200,496645200000
188,0.070870725,0.071428575,0.0703125,0.0703125,36646400,496904400000
189,0.0703125,0.070870725,0.0703125,0.0703125,88345600,496990800000
190,0.0703125,0.070870725,0.06975465,0.06975465,21504000,497077200000
191,0.06975465,0.06975465,0.069196425,0.069196425,48921600,497163600000
192,0.069196425,0.069196425,0.066964275,0.066964275,69529600,497250000000
193,0.066964275,0.06808035,0.066964275,0.066964275,91929600,497509200000
194,0.0675225,0.0675225,0.0675225,0.0675225,86979200,497595600000
195,0.0675225,0.06808035,0.066964275,0.066964275,82812800,497682000000
196,0.070870725,0.071428575,0.070870725,0.070870725,261744000,497768400000
197,0.071428575,0.07254465,0.071428575,0.071428575,118294400,497854800000
198,0.074218925,0.074218925,0.074218925,0.074218925,155187200,498114000000
199,0.07589285,0.076451075,0.07589285,0.07589285,293888000,498200400000
200,0.08035715,0.08091535,0.08035715,0.08035715,288444800,498286800000
201,0.081473225,0.08537965,0.081473225,0.081473225,348185600,498373200000
202,0.081473225,0.082031425,0.079241075,0.079241075,230428800,498459600000
203,0.079241075,0.079241075,0.077008925,0.077008925,118876800,498718800000
204,0.08035715,0.081473225,0.08035715,0.08035715,424547200,498805200000
205,0.08035715,0.082589275,0.08035715,0.08035715,148377600,498891600000
206,0.082031425,0.084263575,0.082031425,0.082031425,272630400,498978000000
207,0.082031425,0.082031425,0.08035715,0.08035715,63280000,499064400000
208,0.08035715,0.08091535,0.08035715,0.08035715,59472000,499327200000
209,0.08035715,0.08035715,0.079799275,0.079799275,130883200,499413600000
210,0.084821425,0.084821425,0.084821425,0.084821425,226576000,499500000000
211,0.084821425,0.0859375,0.0831475,0.0831475,155075200,499586400000
212,0.0831475,0.084821425,0.0831475,0.0831475,92556800,499672800000
213,0.08370535,0.08537965,0.08370535,0.08370535,155724800,499932000000
214,0.08370535,0.08537965,0.0831475,0.0831475,107542400,500018400000
215,0.0859375,0.086495725,0.0859375,0.0859375,200457600,500104800000
216,0.087611775,0.08872785,0.087611775,0.087611775,317139200,500191200000
217,0.09151785,0.092633925,0.09151785,0.09151785,294112000,500277600000
218,0.09151785,0.092633925,0.089285725,0.089285725,178774400,500536800000
219,0.089285725,0.090401775,0.08872785,0.08872785,173644800,500623200000
220,0.08872785,0.08872785,0.086495725,0.086495725,101561600,500709600000
221,0.089285725,0.089843925,0.089285725,0.089285725,139507200,500796000000
222,0.089285725,0.090401775,0.08872785,0.08872785,81580800,500882400000
223,0.08872785,0.089285725,0.08872785,0.08872785,64556800,501141600000
224,0.08872785,0.089285725,0.0859375,0.0859375,94326400,501228000000
225,0.0859375,0.086495725,0.084821425,0.084821425,99075200,501314400000
226,0.084821425,0.0859375,0.084821425,0.084821425,102950400,501400800000
227,0.084821425,0.0859375,0.084263575,0.084821425,128755200,501487200000
228,0.084821425,0.0859375,0.084821425,0.08537965,97193600,501746400000
229,0.08537965,0.087053575,0.084821425,0.086495725,164460800,501832800000
230,0.086495725,0.089843925,0.0859375,0.089285725,191721600,501919200000
231,0.089285725,0.089843925,0.08872785,0.089843925,99030400,502092000000
232,0.089843925,0.090401775,0.089285725,0.090401775,100195200,502351200000
233,0.090401775,0.09096,0.089285725,0.089843925,155075200,502437600000
234,0.089843925,0.092076075,0.089843925,0.09151785,165110400,502524000000
235,0.09151785,0.092633925,0.089285725,0.089843925,125148800,502610400000
236,0.089843925,0.089843925,0.087611775,0.08816965,65452800,502696800000
237,0.08816965,0.089285725,0.0859375,0.086495725,139865600,502956000000
238,0.086495725,0.087611775,0.0859375,0.087053575,200905600,503042400000
239,0.087053575,0.089843925,0.087053575,0.08816965,237619200,503128800000
240,0.08872785,0.090401775,0.08872785,0.089285725,125260800,503215200000
241,0.089285725,0.090401775,0.08816965,0.089285725,251148800,503301600000
242,0.089285725,0.094866075,0.089285725,0.09319215,288915200,503560800000
243,0.09319215,0.09375,0.09096,0.092076075,109065600,503647200000
244,0.095424275,0.102120725,0.095424275,0.09933035,559798400,503733600000
245,0.09933035,0.1015625,0.0987725,0.100446425,270121600,503820000000
246,0.100446425,0.1015625,0.09933035,0.099888575,206035200,503906400000
247,0.099888575,0.100446425,0.09654035,0.097656425,143225600,504165600000
248,0.097656425,0.098214275,0.09654035,0.097098225,64601600,504252000000
249,0.097098225,0.098214275,0.09654035,0.097098225,45852800,504424800000
250,0.097098225,0.10100465,0.097098225,0.099888575,122886400,504511200000
251,0.099888575,0.10100465,0.0987725,0.09933035,107676800,504770400000
252,0.09933035,0.099888575,0.098214275,0.098214275,87248000,504856800000
253,0.098214275,0.09933035,0.097098225,0.09933035,117420800,505029600000
254,0.09933035,0.099888575,0.0987725,0.099888575,242166400,505116000000
255,0.099888575,0.099888575,0.097656425,0.09933035,185046400,505375200000
256,0.09933035,0.102678575,0.0987725,0.102678575,470534400,505461600000
257,0.102678575,0.104910725,0.1015625,0.102120725,607600000,505548000000
258,0.102120725,0.102678575,0.097656425,0.10100465,447238400,505634400000
259,0.10100465,0.103236775,0.10100465,0.1015625,153238400,505720800000
260,0.1015625,0.103236775,0.100446425,0.102678575,215420800,505980000000
261,0.102678575,0.106026775,0.100446425,0.10379465,272697600,506066400000
262,0.10379465,0.10714285,0.103236775,0.106585,423472000,506152800000
263,0.106585,0.110491075,0.106585,0.109375,534777600,506239200000
264,0.109375,0.110491075,0.106585,0.10714285,345385600,506325600000
265,0.10714285,0.10714285,0.10435285,0.106585,127411200,506584800000
266,0.106585,0.107701075,0.106026775,0.10714285,151961600,506671200000
267,0.10714285,0.107701075,0.099888575,0.10435285,143001600,506757600000
268,0.10435285,0.104910725,0.1015625,0.102678575,156419200,506844000000
269,0.102678575,0.10435285,0.10100465,0.10100465,111977600,506930400000
270,0.10100465,0.1015625,0.098214275,0.0987725,389580800,507189600000
271,0.0987725,0.099888575,0.098214275,0.09933035,222297600,507276000000
272,0.09933035,0.10881715,0.098214275,0.105468925,589568000,507362400000
273,0.104910725,0.104910725,0.102120725,0.102678575,236880000,507448800000
274,0.102678575,0.10379465,0.102120725,0.103236775,147705600,507535200000
275,0.103236775,0.10714285,0.102120725,0.106585,350022400,507794400000
276,0.106585,0.10881715,0.106026775,0.106026775,260176000,507880800000
277,0.106026775,0.106585,0.104910725,0.106026775,197164800,507967200000
278,0.106026775,0.108258925,0.105468925,0.107701075,134220800,508053600000
279,0.107701075,0.107701075,0.104910725,0.10714285,129404800,508140000000
280,0.10714285,0.109375,0.106026775,0.106585,111843200,508399200000
281,0.106585,0.10714285,0.104910725,0.106585,153462400,508485600000
282,0.106585,0.10714285,0.106026775,0.10714285,133056000,508572000000
283,0.10714285,0.10714285,0.106026775,0.106585,109379200,508658400000
284,0.106585,0.107701075,0.106026775,0.106026775,137513600,508744800000
285,0.106026775,0.10714285,0.10379465,0.106585,148108800,509090400000
286,0.106585,0.113839275,0.106585,0.11160715,359676800,509176800000
287,0.11160715,0.113281425,0.111049275,0.11216535,137916800,509263200000
288,0.11216535,0.11495535,0.11216535,0.112723225,189078400,509349600000
289,0.112723225,0.11495535,0.11160715,0.11495535,247116800,509608800000
290,0.11495535,0.117745725,0.11216535,0.117745725,224739200,509695200000
291,0.117745725,0.11941965,0.116071425,0.116071425,164729600,509781600000
292,0.116071425,0.11662965,0.113839275,0.1143975,108124800,509868000000
293,0.1143975,0.115513575,0.111049275,0.11160715,125126400,509954400000
294,0.11160715,0.11216535,0.109375,0.109933225,108819200,510213600000
295,0.109933225,0.11160715,0.109375,0.109933225,89107200,510300000000
296,0.109933225,0.113839275,0.108258925,0.112723225,177027200,510386400000
297,0.112723225,0.11495535,0.11216535,0.113281425,101337600,510472800000
298,0.113281425,0.113281425,0.110491075,0.110491075,96185600,510559200000
299,0.110491075,0.111049275,0.109933225,0.109933225,75488000,510818400000
300,0.109933225,0.111049275,0.109375,0.111049275,103062400,510904800000
301,0.111049275,0.11216535,0.110491075,0.110491075,85680000,510991200000
302,0.110491075,0.11160715,0.10881715,0.110491075,115964800,511077600000
303,0.110491075,0.1171875,0.110491075,0.11662965,384854400,511164000000
304,0.116071425,0.116071425,0.113281425,0.116071425,118720000,511423200000
305,0.116071425,0.121651775,0.115513575,0.11997785,249356800,511509600000
306,0.11997785,0.121651775,0.117745725,0.118303575,189884800,511596000000
307,0.125,0.13225465,0.125,0.126116075,904131200,511682400000
308,0.126116075,0.128348225,0.12276785,0.123326075,260377600,511768800000
309,0.123326075,0.123326075,0.117745725,0.11941965,294313600,512028000000
310,0.11941965,0.12444215,0.11941965,0.12444215,281075200,512114400000
311,0.12444215,0.128348225,0.12444215,0.126116075,222140800,512200800000
312,0.126116075,0.129464275,0.126116075,0.126116075,219004800,512287200000
313,0.126116075,0.12723215,0.125,0.126116075,187801600,512632800000
314,0.126116075,0.126116075,0.120535725,0.121651775,222723200,512719200000
315,0.121651775,0.12221,0.1171875,0.121651775,325292800,512805600000
316,0.121651775,0.123326075,0.11997785,0.120535725,211075200,512892000000
317,0.120535725,0.120535725,0.118861775,0.11941965,125955200,512978400000
318,0.11941965,0.12276785,0.1171875,0.121651775,120131200,513237600000
319,0.121651775,0.123883925,0.121651775,0.123326075,193222400,513324000000
320,0.123326075,0.123883925,0.11997785,0.121093925,135318400,513410400000
321,0.121093925,0.12221,0.11997785,0.121651775,109984000,513496800000
322,0.121651775,0.12276785,0.120535725,0.120535725,75667200,513583200000
323,0.120535725,0.121651775,0.11941965,0.11997785,84963200,513842400000
324,0.11997785,0.12276785,0.11997785,0.12221,131398400,513928800000
325,0.12221,0.12723215,0.12221,0.126116075,210828800,514015200000
326,0.126116075,0.1300225,0.125,0.129464275,270099200,514101600000
327,0.129464275,0.133370725,0.128348225,0.1328125,247676800,514188000000
328,0.133370725,0.137276775,0.133370725,0.13560285,273548800,514447200000
329,0.13560285,0.139508925,0.13225465,0.133370725,327868800,514533600000
330,0.133370725,0.13560285,0.131138575,0.13225465,261475200,514620000000
331,0.13225465,0.140625,0.131696425,0.14006715,458371200,514706400000
332,0.14006715,0.1456475,0.14006715,0.143973225,261072000,514792800000
333,0.143973225,0.14620535,0.141741075,0.14285715,145532800,515048400000
334,0.14285715,0.143973225,0.11997785,0.139508925,132697600,515134800000
335,0.139508925,0.141183225,0.13504465,0.13504465,137782400,515221200000
336,0.13504465,0.13504465,0.1328125,0.13504465,257936000,515307600000
337,0.13504465,0.13839285,0.134486775,0.136160725,93587200,515394000000
338,0.136160725,0.145089275,0.136160725,0.14341535,149340800,515653200000
339,0.143973225,0.1484375,0.143973225,0.1456475,218534400,515739600000
340,0.1456475,0.146763575,0.139508925,0.140625,198800000,515826000000
341,0.140625,0.14787965,0.140625,0.147321425,233363200,515912400000
342,0.147321425,0.150111775,0.14620535,0.148995725,222499200,515998800000
343,0.148995725,0.16350465,0.1484375,0.162388575,400422400,516258000000
344,0.162388575,0.162946425,0.157366075,0.160714275,471766400,516344400000
345,0.160714275,0.16685285,0.160714275,0.164620725,482988800,516430800000
346,0.164620725,0.165178575,0.15904035,0.160714275,222544000,516517200000
347,0.160714275,0.16183035,0.156808225,0.160714275,319244800,516603600000
348,0.160714275,0.162946425,0.15848215,0.15904035,209507200,516862800000
349,0.15904035,0.15904035,0.152901775,0.157924275,245795200,516949200000
350,0.157924275,0.16629465,0.15625,0.165178575,346729600,517035600000
351,0.165178575,0.167410725,0.159598225,0.1640625,220505600,517122000000
352,0.1640625,0.165736775,0.162388575,0.165178575,139843200,517208400000
353,0.165178575,0.165178575,0.162388575,0.164620725,84649600,517554000000
354,0.164620725,0.167410725,0.1640625,0.16629465,207132800,517640400000
355,0.16629465,0.16629465,0.162946425,0.165178575,101427200,517726800000
356,0.165178575,0.16629465,0.162946425,0.165178575,127433600,517813200000
357,0.165178575,0.16685285,0.1640625,0.165736775,199248000,518072400000
358,0.165736775,0.170201075,0.165736775,0.169085,325897600,518158800000
359,0.169085,0.173549275,0.168526775,0.172991075,300652800,518245200000
360,0.172991075,0.17466535,0.171875,0.173549275,147884800,518331600000
361,0.173549275,0.173549275,0.167410725,0.168526775,177363200,518418000000
362,0.168526775,0.169085,0.160156425,0.160714275,247027200,518677200000
363,0.160714275,0.160714275,0.156808225,0.160714275,246892800,518763600000
364,0.160714275,0.16183035,0.15848215,0.1612725,186860800,518850000000
365,0.1612725,0.162388575,0.160714275,0.160714275,129091200,518936400000
366,0.160714275,0.162388575,0.157366075,0.162388575,143001600,519022800000
367,0.162388575,0.164620725,0.15904035,0.160156425,173600000,519282000000
368,0.160156425,0.160714275,0.151785725,0.152901775,222051200,519368400000
369,0.152901775,0.155133925,0.145089275,0.152901775,429654400,519454800000
370,0.152901775,0.159598225,0.15122785,0.15625,344646400,519541200000
371,0.15625,0.1612725,0.15625,0.160714275,161302400,519627600000
372,0.160714275,0.16183035,0.154576075,0.155133925,116323200,519886800000
373,0.155133925,0.156808225,0.15346,0.15569215,141993600,519973200000
374,0.15625,0.160714275,0.15625,0.160156425,131980800,520059600000
375,0.160156425,0.162388575,0.15848215,0.16183035,116928000,520146000000
376,0.16183035,0.1640625,0.15848215,0.160156425,50198400,520232400000
377,0.160156425,0.16183035,0.159598225,0.160156425,70761600,520491600000
378,0.160156425,0.1612725,0.155133925,0.157924275,87718400,520578000000
379,0.157924275,0.16183035,0.157924275,0.1612725,144838400,520664400000
380,0.1612725,0.168526775,0.15904035,0.167968925,181171200,520750800000
381,0.167968925,0.168526775,0.157924275,0.15904035,181820800,521096400000
382,0.157366075,0.157366075,0.152343925,0.152901775,273683200,521182800000
383,0.152901775,0.155133925,0.151785725,0.154576075,365120000,521269200000
384,0.155133925,0.157924275,0.154576075,0.157924275,208566400,521355600000
385,0.157924275,0.168526775,0.157366075,0.165736775,224000000,521442000000
386,0.165736775,0.16685285,0.16183035,0.16183035,237440000,521701200000
387,0.15625,0.15625,0.152901775,0.15569215,297920000,521787600000
388,0.15848215,0.15904035,0.14620535,0.149553575,539840000,521874000000
389,0.149553575,0.15066965,0.14341535,0.143973225,250880000,521960400000
390,0.143973225,0.145089275,0.139508925,0.141741075,309120000,522046800000
391,0.147321425,0.15066965,0.14620535,0.149553575,228480000,522306000000
392,0.149553575,0.154576075,0.1484375,0.154576075,239680000,522392400000
393,0.154576075,0.154576075,0.152343925,0.152343925,179491200,522478800000
394,0.152901775,0.15346,0.147321425,0.14787965,144569600,522565200000
395,0.14787965,0.151785725,0.147321425,0.151785725,217459200,522651600000
396,0.15122785,0.151785725,0.143973225,0.144531425,246400000,522910800000
397,0.143973225,0.143973225,0.137276775,0.139508925,595840000,522997200000
398,0.139508925,0.140625,0.133928575,0.136160725,255360000,523083600000
399,0.136160725,0.140625,0.136160725,0.139508925,282240000,523170000000
400,0.138951075,0.141741075,0.138951075,0.14006715,150080000,523256400000
401,0.14006715,0.140625,0.136718925,0.140625,130166400,523515600000
