symbol,today_change,today_change_by_%,today_to_yesterday_change,today_to_yesterday_change_by_%,yesterday_volume,volume_3_days,volume_5_days,volume_15_days,volume_30_days
CWK,0.39000000000000057,2.0365535248041806,0.7100000000000009,3.7705788635156714,2232897.0,1481462.6666666667,1372490.0,1169097.8666666667,1136646.7
CLAS,0.04100000000000037,0.4213771839671158,0.030900000000000816,0.3172452028213346,898.0,21393.666666666668,43143.0,39930.2,31797.1
MBINO,0.0,0.0,0.19000000000000128,0.7238095238095287,3035.0,1766.6666666666667,1970.8,1876.1333333333334,3564.766666666667
JWSM+,-0.030000000000000027,-2.5641025641025665,-0.020000000000000018,-1.7241379310344844,37723.0,32783.666666666664,51438.2,45619.46666666667,41243.63333333333
RWO,0.46000000000000085,0.849963045084998,0.8299999999999983,1.5441860465116248,97695.0,103244.33333333333,119019.6,109820.46666666666,138560.5
RVT,0.3500000000000014,1.902173913043486,0.5100000000000016,2.7960526315789562,331104.0,284484.0,283388.2,203227.86666666667,203441.03333333333
FLDM,0.0,0.0,-0.040000000000000036,-0.9324009324009332,607467.0,596708.3333333334,582692.2,624417.0666666667,657234.0
OMEX,0.16000000000000014,2.826855123674914,0.1299999999999999,2.2847100175746906,20796.0,33040.666666666664,26401.0,16989.266666666666,16213.9
AEHR,-0.27999999999999936,-1.8457481872115977,-0.5299999999999994,-3.4370946822308652,1150400.0,974418.0,1171487.4,1537707.8666666667,1929143.8
MIG,0.0,0.0,-0.08149999999999835,-0.3269166743548845,0.0,399.6666666666667,249.6,304.53333333333336,690.9
MLKN,0.269999999999996,0.6956969853130534,0.769999999999996,2.009919081179838,420975.0,408768.3333333333,512614.0,539643.7333333333,554904.1333333333
PBUG,0.0,0.0,-0.02499999999999858,-0.11005943209332414,0.0,0.0,0.2,126.66666666666667,125.23333333333333
PASG,-0.04999999999999982,-0.694444444444442,-0.02999999999999936,-0.41782729805013036,298857.0,1006958.3333333334,811095.2,543536.5333333333,491892.5
IPAR,2.260000000000005,2.470755438941735,3.1899999999999977,3.523304616743978,97001.0,105645.0,118366.0,92566.2,97036.6
ERESW,0.0050000000000000044,0.7812500000000007,-0.039000000000000035,-5.701754385964917,86758.0,49062.0,43238.8,29252.466666666667,45774.5
ALC,-0.5900000000000034,-0.7298367144977775,1.0100000000000051,1.2746087834427122,630683.0,615091.3333333334,734974.6,622057.2,672107.1
PCOR,3.460000000000008,4.395883623427784,3.25,4.118094272681196,1867468.0,1158305.6666666667,1008934.8,831467.0,649040.9
COF-L,0.10000000000000142,0.39793076004775735,0.120000000000001,0.4778972520908044,112064.0,126746.66666666667,217479.0,126721.66666666667,109074.7
SFL,0.2599999999999998,3.055229142185661,0.29999999999999893,3.541912632821711,1055762.0,910382.3333333334,948187.6,1037876.3333333334,1043619.6666666666
HPLTU,0.03190000000000026,0.32209533618069913,0.035800000000000054,0.36161616161616217,9034.0,5428.0,3961.2,22466.8,45279.666666666664
MBIN,0.45000000000000284,0.9911894273127817,0.980000000000004,2.184087363494549,68356.0,78473.0,78552.8,55932.13333333333,49800.433333333334
DTSS,0.029999999999999805,2.2222222222222077,0.08999999999999986,6.9767441860465,174653.0,117097.0,101633.6,98302.4,183344.93333333332
SDY,1.2999999999999972,1.0497416020671813,2.3499999999999943,1.9138366316475235,344479.0,429493.3333333333,528486.0,370755.86666666664,334456.8
CHRW,0.28000000000000114,0.2868264699856598,0.9000000000000057,0.9278350515463977,1100740.0,1327001.0,1431670.0,1069662.5333333334,1154588.4333333333
ISVL,0.19000000000000483,0.5403868031854518,0.31280000000000285,0.8927654036281519,3203.0,8429.333333333334,11301.8,4474.333333333333,3416.733333333333
DSM,-0.010000000000001563,-0.12180267965897153,0.009999999999999787,0.1221001221001195,50855.0,62733.333333333336,76776.0,62858.73333333333,85079.43333333333
MMYT,1.2800000000000011,5.144694533762062,1.5500000000000007,6.298252742787488,479521.0,725133.3333333334,783032.8,602041.4,561988.7
PMVC,-0.009999999999999787,-0.10152284263959174,-0.009999999999999787,-0.10152284263959174,22493.0,25368.333333333332,16025.4,11661.733333333334,34858.9
PSAGU,0.0,0.0,-9.999999999976694e-05,-0.00101009080716121,2832.0,2211.0,1649.6,12284.533333333333,11061.833333333334
DS-B,-0.14170000000000016,-0.5580937376920053,0.40830000000000055,1.6437198067632872,3658.0,4341.333333333333,5680.2,5054.666666666667,3286.9
RMO,0.355,10.099573257467993,0.30000000000000027,8.403361344537823,4698345.0,4671099.333333333,4308495.8,6543870.8,5882978.833333333
SCRD,0.0,0.0,-0.15630000000000166,-0.31475798071579075,0.0,239.0,343.6,262.93333333333334,153.8
PCXCU,0.0,0.0,-0.040000000000000924,-0.390625000000009,100.0,208118.33333333334,125071.0,46585.666666666664,38731.5
ECCX,0.0,0.0,0.00999999999999801,0.03933910306844221,10115.0,7749.0,6807.0,3610.9333333333334,2921.633333333333
BITE,0.019999999999999574,0.20554984583761124,0.009999999999999787,0.10266940451745162,1063.0,14690.0,17682.6,19174.0,16412.0
FLFR,0.05000000000000071,0.1621271076524018,0.4299999999999997,1.4116874589625727,471.0,783.3333333333334,888.6,776.1333333333333,997.5
MLAB,4.529999999999973,1.4519696144107095,6.399999999999977,2.063717270733902,35178.0,27663.333333333332,25558.6,38937.46666666667,33007.13333333333
PDEC,0.08999999999999986,0.29004189494037985,0.23910000000000053,0.7742649987532764,118655.0,231752.0,682537.4,241640.46666666667,127975.96666666666
BKT,0.03000000000000025,0.5217391304347869,0.010000000000000675,0.17331022530330462,143446.0,215620.66666666666,238719.6,336255.06666666665,284265.7
BITO,0.33999999999999986,1.1071312276131549,-2.84,-8.380053113012687,8017281.0,8912332.666666666,8040843.4,7684255.666666667,7036779.266666667
BETZ,0.5799999999999983,2.501078050883994,0.620000000000001,2.678185745140393,199187.0,229445.66666666666,255053.0,224011.86666666667,197965.3
DSAQ+,-0.020000000000000018,-3.809523809523813,0.010000000000000009,2.020202020202022,3759.0,50930.333333333336,30868.2,170645.86666666667,311539.25
SMTC,-1.2399999999999949,-1.4323668707404356,-0.6099999999999994,-0.709797533162671,527019.0,604500.6666666666,585847.0,376609.0,344564.1
DBB,0.15000000000000213,0.726392251815991,0.060000000000002274,0.28929604628737837,171164.0,463565.3333333333,454606.4,330793.26666666666,290736.73333333334
SDVY,0.3100000000000023,1.0558583106267108,0.5400000000000027,1.8537590113285367,162081.0,170305.33333333334,145520.8,142006.46666666667,148489.76666666666
SRAX,0.019999999999999574,0.47058823529410765,-0.05000000000000071,-1.1574074074074239,164473.0,233364.0,196878.6,248656.73333333334,253008.43333333332
CERT,0.40000000000000213,1.5337423312883518,0.379999999999999,1.4559386973180037,709173.0,775853.3333333334,993432.0,1832837.4666666666,1192206.7333333334
OB,0.25,1.7158544955387784,0.33999999999999986,2.34806629834254,108961.0,112233.0,107836.8,107870.13333333333,91008.66666666667
ACIW,1.1500000000000021,3.768020969855839,1.9400000000000013,6.525395223679789,1298287.0,1006604.6666666666,989660.8,790724.0,1030007.3
BOSC,0.018999999999999684,0.6620209059233338,0.028999999999999915,1.013986013986011,11235.0,12900.666666666666,40564.0,36567.26666666667,26286.966666666667
MGM,1.490000000000002,3.65913555992142,2.039999999999999,5.078416728902163,9173001.0,8987892.0,9345195.8,6774446.666666667,5948328.966666667
ABSI,0.27999999999999936,2.811244979919672,0.3800000000000008,3.853955375253558,302068.0,235734.0,199478.0,181493.93333333332,206581.3
HLIO,-0.060000000000002274,-0.06020469596628766,1.2299999999999898,1.25038121378468,123455.0,133914.33333333334,127694.2,106174.13333333333,110143.03333333334
RBBN,0.009999999999999787,0.1848428835489794,0.03000000000000025,0.5565862708719899,257109.0,246942.0,242219.8,217574.33333333334,310262.43333333335
EOD,0.0699999999999994,1.1945392491467473,0.1200000000000001,2.065404475043031,171505.0,217122.66666666666,183020.2,174184.0,172773.9
HOMB,0.19000000000000128,0.7707910750507151,0.620000000000001,2.559867877786957,546586.0,546780.3333333334,581809.4,504013.2,518732.76666666666
MITT-A,0.16000000000000014,0.6493506493506499,0.019999999999999574,0.0807102502017739,6592.0,6030.666666666667,7441.0,10716.466666666667,6789.0
LGACU,0.08000000000000007,0.8064516129032264,0.09999999999999964,1.0101010101010066,6143.0,5365.666666666667,6864.4,37269.26666666667,22910.266666666666
FMTX,1.08,7.803468208092486,0.6199999999999992,4.33566433566433,315567.0,612311.6666666666,745143.4,403854.06666666665,323349.3333333333
MSCI,3.0599999999999454,0.505709894395866,4.699999999999932,0.778854917557367,373337.0,414381.6666666667,420050.0,333449.6666666667,306427.1666666667
FID,0.03999999999999915,0.22962112514350827,0.1999999999999993,1.1587485515643063,7740.0,5597.0,10404.2,10003.066666666668,8855.6
MBND,0.023699999999998056,0.07918132523478116,0.0,0.0,345.0,132.0,90.2,533.3333333333334,741.2666666666667
NXDT-A,0.0,0.0,0.0,0.0,3491.0,3402.3333333333335,5877.8,9966.0,9024.7
DRE,0.6799999999999997,1.1312593578439523,1.1099999999999994,1.8599195710455756,1265013.0,1422744.3333333333,2018517.4,1445861.3333333333,1441006.9333333333
DALN,-0.17860000000000031,-2.735068912710571,0.00140000000000029,0.022047244094492754,5916.0,10802.666666666666,9575.2,11769.2,15650.7
GDEVW,0.05800000000000005,8.381502890173419,0.030000000000000027,4.1666666666666705,15602.0,32164.333333333332,28655.2,31375.266666666666,21994.033333333333
THY,0.0,0.0,0.0,0.0,2318.0,3033.6666666666665,3294.8,4270.266666666666,8725.733333333334
PMGMW,-0.0050000000000000044,-0.9523809523809532,-0.029799999999999938,-5.420152782830109,12405.0,19824.333333333332,32685.2,23207.4,15895.266666666666
ARDC,-0.05000000000000071,-0.3128911138923699,0.02999999999999936,0.18867924528301483,78847.0,65553.66666666667,62596.6,60804.8,78046.43333333333
HIHO,-0.036900000000000155,-0.9341772151898773,-0.06219999999999981,-1.5646617865318295,6797.0,9488.333333333334,7392.2,10063.2,19937.233333333334
TYNE,0.4171999999999976,1.8216749628853268,-0.2195999999999998,-0.9329277618230318,864.0,1894.3333333333333,2319.6,3970.3333333333335,3970.3333333333335
URTH,0.5999999999999943,0.4574914220358325,1.3499999999999943,1.0352760736196276,234595.0,302524.3333333333,293311.4,177789.46666666667,153467.63333333333
ACIU,-0.07000000000000028,-1.4285714285714342,-0.019999999999999574,-0.4123711340206098,292509.0,229849.33333333334,286421.4,346624.73333333334,713768.6666666666
DCRN,0.0,0.0,-0.009999999999999787,-0.09999999999999788,974475.0,772578.3333333334,801884.0,1118435.8,1196670.7
ICLN,0.13000000000000256,0.5887681159420406,0.26000000000000156,1.1845102505694833,5966859.0,7596112.666666667,7236123.2,5593687.333333333,5641762.133333334
SIMS,0.26890000000000214,0.5903402854006633,0.6214000000000013,1.3748548039161488,7254.0,7422.333333333333,6387.0,8241.533333333333,9328.966666666667
NOVT,0.700000000000017,0.4268813269911069,2.569999999999993,1.5853432854234735,153377.0,144142.0,153315.4,150218.93333333332,145581.7
PTRS,0.08500000000000085,0.8831168831168921,0.030000000000001137,0.30991735537191256,6147.0,5975.0,6794.4,10058.866666666667,58233.1
FTCH,-0.07000000000000028,-0.2096436058700218,-0.5300000000000011,-1.5657311669128542,4504128.0,5689396.0,5553685.0,8455301.066666666,6343659.233333333
CNCR,0.10020000000000095,0.39464511478974296,0.030700000000003058,0.120584145737932,1350.0,1258.3333333333333,1432.8,2909.2,4203.3
TCRR,0.09000000000000075,1.7928286852589792,0.10000000000000053,1.996007984031947,543819.0,588757.3333333334,1243556.2,794362.3333333334,747543.6666666666
ENVIU,0.15399999999999991,1.4765100671140932,0.04560000000000031,0.43270325666135573,1960.0,3901.3333333333335,3475.0,3908.2,3419.3
WAVC,0.0,0.0,-0.02999999999999936,-0.30706243602865263,300.0,142117.0,126398.6,50029.2,30397.26923076923
VICI,0.2900000000000027,1.0591672753835015,0.46000000000000085,1.6905549430356517,4828076.0,4530878.333333333,6757068.8,6570881.266666667,5649453.333333333
MET-E,0.14000000000000057,0.5335365853658559,0.1999999999999993,0.7639419404125259,46630.0,46078.666666666664,68331.0,55586.8,42352.03333333333
HTY,0.1900000000000004,2.900763358778632,0.23000000000000043,3.5330261136712817,121860.0,73188.33333333333,56781.4,43516.0,48366.933333333334
ELLO,0.8499999999999979,2.871621621621614,1.5500000000000007,5.363321799307961,3827.0,2047.6666666666667,2283.6,2313.4,1917.9
RNR-F,0.08999999999999986,0.34390523500191,0.08999999999999986,0.34390523500191,8477.0,13390.333333333334,20321.8,19469.0,17889.2
ACWX,0.29999999999999716,0.5462490895848455,0.509999999999998,0.9321878998354926,2220614.0,3831974.0,3926958.8,2198959.066666667,1610744.0333333334
DUO,0.018199999999999994,3.4223392252726574,0.030000000000000027,5.7692307692307745,342162.0,724913.0,883583.2,643989.7333333333,1005213.3
GINN,0.509999999999998,0.8666100254885267,0.48810000000000286,0.8290882407396447,19670.0,25998.666666666668,19679.2,12343.066666666668,12821.733333333334
AGM-D,0.23999999999999844,0.8971962616822371,0.134999999999998,0.5026996834853771,9921.0,5858.333333333333,5345.0,3580.0,4378.733333333334
PICK,0.3999999999999986,0.9729992702505439,0.8900000000000006,2.1910388970950283,457178.0,267829.0,299247.8,245038.13333333333,309961.8333333333
SPHQ,0.18999999999999773,0.3709488481062041,0.5899999999999963,1.1609602518693356,1209317.0,1443063.3333333333,1580078.0,947114.9333333333,713955.7666666667
GIB,1.4100000000000108,1.6611687087653284,1.3500000000000085,1.5893571933129367,154952.0,154203.66666666666,212631.2,277781.06666666665,200408.1
MET-F,0.04999999999999716,0.19223375624758612,0.07000000000000028,0.2693343593689892,49558.0,51799.333333333336,82474.4,58695.066666666666,65518.4
CIVB,-0.054999999999999716,-0.22610483042137605,0.34999999999999787,1.4632107023411283,16525.0,18552.666666666668,34473.6,32392.066666666666,33201.166666666664
MJ,0.28999999999999915,2.5846702317290475,0.17999999999999972,1.5887025595763433,1385189.0,1497505.3333333333,1598029.8,1694522.2666666666,1669382.1333333333
ISRA,0.26380000000000337,0.5599660369348405,0.5783000000000058,1.2358025878556824,2779.0,3588.3333333333335,3635.0,2810.3333333333335,2095.733333333333
TVC,0.21000000000000085,0.8274231678487032,0.0,0.0,36209.0,28329.333333333332,49648.2,23498.866666666665,17062.4
CHNR,0.04719999999999991,6.099767381752379,0.03049999999999997,3.8583175205566063,51927.0,69141.33333333333,73687.2,80524.0,83741.46666666666
RNLX,-1.2799999999999994,-7.867240319606634,-1.339999999999998,-8.20575627679117,267372.0,141603.33333333334,127211.0,98169.13333333333,90820.6
DTIL,0.08999999999999986,1.1015911872705002,0.07000000000000028,0.8547008547008582,400569.0,420505.6666666667,453729.4,454212.86666666664,422993.8333333333
BAUG,0.09570000000000078,0.29518815545959526,0.30000000000000426,0.9312229751332557,2436.0,2585.0,2539.2,2338.6,7276.6
CWB,0.8300000000000125,1.023427866831088,0.29000000000000625,0.3552180303772737,4384159.0,2296872.3333333335,1897815.0,1238675.1333333333,1039430.5333333333
DBEU,0.12999999999999545,0.3693181818181689,0.509999999999998,1.4646754738655887,111215.0,135864.66666666666,413177.4,195899.6,135884.86666666667
TBJL,-0.045199999999997686,-0.1828478964401201,-0.1153999999999975,-0.4655065308065183,262.0,94.0,56.8,158.93333333333334,320.9
AEO,0.4299999999999997,1.601489757914338,0.9600000000000009,3.6474164133738634,4017052.0,13043569.0,9751160.0,7090797.533333333,5373771.9
CGRN,0.0600000000000005,1.4218009478673106,0.010000000000000675,0.23419203747074183,81033.0,94770.0,91840.2,100542.26666666666,120754.23333333334
BKEPP,0.02000000000000135,0.23668639053256038,0.0600000000000005,0.713436385255654,21903.0,12063.0,22741.8,50967.13333333333,43704.666666666664
USVT,0.0,0.0,0.3999999999999986,1.578912050651493,0.0,8.0,97.2,260.46666666666664,230.06666666666666
GLAQ,0.0,0.0,0.0,0.0,21083.0,30319.0,23756.4,81529.8,211546.16666666666
ONCT,0.0,0.0,-0.054999999999999716,-2.0257826887661037,438610.0,640344.0,732462.2,687448.3333333334,571934.7
ME,0.20000000000000018,2.604166666666669,0.22999999999999954,3.006535947712412,2513174.0,2894791.6666666665,3389368.6,2831982.3333333335,3026827.6666666665
PLM,0.0,0.0,0.08999999999999986,3.1358885017421554,48053.0,103354.33333333333,104334.4,95670.2,91778.56666666667
NERV,-0.04289999999999994,-4.684940482690831,-0.0534,-5.765493413949471,296067.0,253224.66666666666,309389.2,1123927.8666666667,720529.4
SLNHP,-2.16,-9.218950064020486,-2.2300000000000004,-9.489361702127662,18205.0,10396.333333333334,7436.4,7115.133333333333,8804.3
TVACW,0.1291000000000001,13.160040774719683,0.1201000000000001,12.131313131313142,6708.0,6424.333333333333,5207.6,10568.0,24742.733333333334
NANR,0.14379999999999882,0.33521376287938554,0.781800000000004,1.8499763369616757,15972.0,16560.0,13786.8,15088.533333333333,15998.933333333332
XLF,-0.020000000000003126,-0.05177323323842383,0.5799999999999983,1.5251117538785124,69716619.0,88323743.66666667,97651173.4,70606868.0,57119674.86666667
DIOD,-2.410000000000011,-2.213649306512364,-1.5700000000000074,-1.4533000092566948,196047.0,244611.66666666666,266052.2,245382.4,250032.96666666667
LIBYU,0.0,0.0,0.019999999999999574,0.1968503937007832,16587.0,42469.0,88465.8,39727.46666666667,389388.94736842107
TBUX,-0.01999999999999602,-0.04011231448053754,-0.014999999999993463,-0.030087253033784903,213.0,111.66666666666667,222.8,534.2,1153.9666666666667
QUIK,0.05999999999999961,1.1450381679389239,0.05999999999999961,1.1450381679389239,32834.0,51513.333333333336,49068.0,119027.66666666667,80006.76666666666
CONXW,0.17979999999999996,18.53226138940424,0.04999999999999982,4.545454545454529,27719.0,25929.0,24810.6,33207.53333333333,21826.4
GDOC,-0.0800000000000054,-0.2245298905416935,0.10999999999999943,0.310383747178328,4608.0,20669.333333333332,15525.4,10087.133333333333,19933.117647058825
LNSR,0.13999999999999968,2.0172910662824157,0.08000000000000007,1.142857142857144,9943.0,12840.333333333334,10811.2,8457.133333333333,7596.433333333333
DDF,0.0649999999999995,0.5999077065066866,0.09999999999999964,0.9259259259259226,17077.0,15820.333333333334,19943.8,14887.6,12603.566666666668
FENG,-0.029999999999999916,-3.191489361702119,-0.029899999999999927,-3.1811894882434224,375110.0,375798.0,265690.6,319772.6666666667,268153.8
IHF,2.930000000000007,1.1141531675412604,5.328600000000051,2.044888852389331,38372.0,18262.666666666668,17551.0,12377.6,14273.066666666668
ROK,-1.579999999999984,-0.4559884559884514,-0.5500000000000114,-0.1592034040582428,1012816.0,1073824.3333333333,1047848.4,713733.2666666667,644726.3
FLAG,-0.009999999999999787,-0.10172939979653903,-0.009999999999999787,-0.10172939979653903,35101.0,15254.333333333334,259190.6,97186.93333333333,83530.96666666666
OMI,0.04999999999999716,0.1226993865030605,0.28999999999999915,0.715872624043444,387482.0,476764.6666666667,544266.8,528145.2,669673.5666666667
QCOM,-1.4300000000000068,-0.80845771144279,-1.0600000000000023,-0.6005325477310081,8577475.0,11263561.333333334,12754095.2,14099724.2,13124640.533333333
GOL,0.5500000000000007,10.128913443830584,0.6300000000000008,11.775700934579454,4632383.0,3247906.6666666665,3308719.4,2452528.466666667,2447251.7666666666
HEES,0.759999999999998,1.7666201766620129,1.5600000000000023,3.694931312174331,159746.0,147500.0,160777.4,158285.13333333333,213256.83333333334
NOC,2.7399999999999523,0.7585405016333403,6.1200000000000045,1.7102615694165004,1096083.0,847723.6666666666,906287.8,845986.8666666667,873775.3666666667
AVLV,0.14050000000000296,0.2665022761760299,0.46050000000000324,0.8788167938931359,13677.0,16033.0,13937.8,13014.8,12306.966666666667
APMIW,0.039899999999999936,6.137517305029985,9.999999999998899e-05,0.01449485432671242,1006.0,29154.333333333332,30006.8,16325.2,16005.433333333332
CRCT,1.25,5.4945054945054945,1.1499999999999986,5.032822757111591,321870.0,362993.0,554526.8,535938.8666666667,515951.3
LVLU,0.4900000000000002,4.406474820143887,0.5499999999999989,4.972875226039773,385063.0,481670.3333333333,368285.2,265666.06666666665,456673.9411764706
PTSI,-1.0900000000000034,-1.6440422322775317,-1.0300000000000011,-1.554951690821258,19728.0,17301.333333333332,25139.0,32513.133333333335,30474.433333333334
BPOP,-0.3399999999999892,-0.431034482758607,0.75,0.9641342074816813,585858.0,465017.3333333333,520316.0,395648.13333333336,395481.23333333334
XSPA,-0.030000000000000027,-1.7543859649122824,-0.050000000000000044,-2.890173410404627,2938874.0,4926346.0,5286401.0,4153715.466666667,2648875.7666666666
FUTY,0.46999999999999886,1.0718358038768503,0.740000000000002,1.6980266177145524,119889.0,93362.33333333333,96099.2,115109.73333333334,104104.53333333334
EXTN,0.08000000000000007,2.605863192182413,0.06000000000000005,1.9417475728155358,376681.0,476104.6666666667,395981.6,296750.0,296519.26666666666
TAK,0.10999999999999943,0.8142116950407063,0.129999999999999,0.9636767976278651,2809849.0,2720622.6666666665,2956531.0,2838912.3333333335,2446797.6666666665
TDW+,0.05180000000000001,15.69221448046047,0.0519,15.727272727272727,3033.0,1679.6666666666667,1254.0,2019.8,3700.0666666666666
GL,0.789999999999992,0.871483728626577,2.530000000000001,2.84557417613317,652525.0,592586.6666666666,883981.8,622406.6,562186.9
PAC,-0.8400000000000034,-0.7004085716668085,0.29999999999999716,0.2525465106490421,68714.0,59768.0,64897.6,45798.26666666667,40906.333333333336
PXD,-0.2599999999999909,-0.14462120369339798,2.630000000000024,1.4867997060320108,1690936.0,1881145.6666666667,2373253.6,2208054.066666667,2020443.2
IVAC,0.09499999999999975,2.0629750271444025,0.10000000000000053,2.1739130434782727,10204.0,28853.333333333332,136420.2,74275.86666666667,59550.73333333333
IYK,2.1500000000000057,1.1525678138737032,3.3000000000000114,1.7800312853983555,11472.0,11209.666666666666,11593.8,12489.533333333333,13286.133333333333
UMH,0.6799999999999997,2.857142857142856,1.120000000000001,4.79452054794521,486511.0,306173.0,349482.6,269102.2,202123.96666666667
QVMS,-0.10580000000000211,-0.41295862607338846,0.5815999999999981,2.33268892935353,632.0,223.33333333333334,161.8,95.53333333333333,81.7
NEE-Q,0.23989999999999867,0.4345227313892387,0.3498999999999981,0.6350272232304865,9923.0,34450.333333333336,154404.2,118515.86666666667,182374.73333333334
TPH,0.6600000000000001,2.486812358703844,1.2100000000000009,4.655636783378226,1647513.0,1132631.3333333333,1180143.4,1062633.0666666667,1010291.9333333333
WST,-9.930000000000007,-2.290604599663216,-10.550000000000011,-2.430147651625092,516681.0,488824.3333333333,573235.4,409855.13333333336,435283.63333333336
PCM,0.009999999999999787,0.0900090009000881,0.08999999999999986,0.8159564823209416,29111.0,19627.0,23992.8,18478.266666666666,17981.2
EAOM,0.0251000000000019,0.08658157985512901,0.08650000000000091,0.29901205035847195,410.0,364.0,280.8,726.4666666666667,997.7666666666667
QTOC,0.0,0.0,0.28470000000000084,1.1291659560628748,6.0,795.0,2328.4,2945.8,3373.4333333333334
ALGS,-0.5800000000000001,-4.370761115297665,-0.34999999999999964,-2.6840490797545984,52698.0,141979.66666666666,174725.2,123570.0,153602.36666666667
KLXE,0.44999999999999973,14.423076923076913,0.4849999999999999,15.721231766612636,308627.0,375342.3333333333,328397.6,292587.06666666665,362290.23333333334
RZA,0.019999999999999574,0.0775795190069805,0.05000000000000071,0.19417475728155617,31407.0,32928.333333333336,49129.8,31971.6,25429.133333333335
CIZ,0.04129999999999967,0.12377090694405636,0.33909999999999485,1.0253913632473695,553.0,1138.3333333333333,1130.2,1629.6,1788.0333333333333
JAZZ,0.45000000000000284,0.3717165042127894,1.25,1.0394146016963246,654771.0,557341.0,830989.8,662990.5333333333,603169.2
PTLC,0.21000000000000085,0.5235602094240859,0.4799999999999969,1.2048192771084258,100347.0,87317.66666666667,88195.2,88359.33333333333,81249.53333333334
EXK,0.08000000000000007,1.9230769230769247,0.07000000000000028,1.6786570743405345,1920279.0,2568992.6666666665,2908372.6,2511164.933333333,2785978.1666666665
BNSO,0.03990000000000027,0.9279069767441923,0.03990000000000027,0.9279069767441923,8304.0,4644.666666666667,4093.4,6545.6,7958.133333333333
FBIOP,0.22380000000000067,0.8558317399617617,0.12379999999999924,0.4716190476190448,7125.0,14279.0,22673.6,11616.8,8013.866666666667
GQRE,0.4544999999999959,0.641858494562909,0.9299000000000035,1.3221088909299314,9198.0,8174.333333333333,8541.8,9163.533333333333,10344.5
ACVA,-0.3000000000000007,-1.3992537313432867,-0.28999999999999915,-1.353243117125521,1961983.0,1565477.3333333333,1850146.6,1364492.5333333334,1183284.0333333334
CTA-B,0.0,0.0,-1.0,-0.8925383791503033,231.0,722.6666666666666,691.4,703.6,730.5
PSCD,0.0,0.0,3.6799999999999926,3.375837079167042,747.0,1000.3333333333334,2766.0,6131.933333333333,5269.4
TCX,1.0200000000000102,1.2504597278411307,1.7900000000000063,2.2153465346534733,14345.0,28060.0,25560.6,20132.8,24136.666666666668
KIM-L,0.03999999999999915,0.15723270440251236,0.08999999999999986,0.3544702638834181,9198.0,27988.0,25523.2,18966.2,15721.366666666667
OPINL,-0.049399999999998556,-0.18529632408101482,0.03060000000000329,0.11512415349888372,1596.0,5131.0,11457.6,11713.066666666668,12165.966666666667
TACT,0.0,0.0,-0.02999999999999936,-0.3105590062111735,26315.0,33106.333333333336,30682.6,29171.666666666668,22046.6
EMN,-0.22999999999998977,-0.20991147211827121,1.5799999999999983,1.466221232368224,1169703.0,1193721.6666666667,1261839.0,881772.7333333333,943268.3
TLMDW,-0.010101000000000027,-3.6075000000000093,-0.01910099999999998,-6.609342560553627,41130.0,22815.666666666668,15553.6,42811.0,49304.13333333333
PPL,0.25,0.8629616845012082,0.5599999999999987,1.9539427773900861,7068924.0,6403924.333333333,7155181.8,4893944.733333333,4388547.5
SMG,4.310000000000002,3.2042227343691936,4.819999999999993,3.5970149253731294,928302.0,719636.0,761013.0,483683.2,475351.8333333333
UFAB,-0.05669999999999997,-2.7703131870816424,-0.09000000000000008,-4.32692307692308,45479.0,34353.666666666664,31743.6,35131.0,30756.833333333332
GNLN,0.030000000000000027,2.77777777777778,0.030000000000000027,2.77777777777778,1575923.0,1411720.6666666667,1561517.4,2000724.5333333334,1960125.5666666667
PTON,0.13000000000000256,0.30689329556185685,-1.0599999999999952,-2.433983926521229,13586637.0,15945352.0,15614995.8,20592239.466666665,19259251.466666665
JMST,0.020000000000003126,0.03921568627451593,0.020000000000003126,0.03921568627451593,424635.0,351219.6666666667,319130.8,327411.06666666665,371959.2
ROMO,0.10999999999999943,0.3777472527472508,0.3500000000000014,1.2119113573407252,4604.0,3133.3333333333335,4947.8,3281.733333333333,3274.3
OPPX,0.2491000000000021,0.9045025417574513,0.22180000000000177,0.8045764365752242,422.0,293.0,572.4,1542.3333333333333,1043.5
SBI,0.02000000000000135,0.20811654526536266,-0.009999999999999787,-0.10373443983402268,6204.0,6275.666666666667,8480.8,11006.666666666666,12634.4
OMER,0.1200000000000001,1.7857142857142874,-0.03000000000000025,-0.4366812227074272,883349.0,7209484.0,4649111.2,1918682.9333333333,1406667.3666666667
PMAY,0.0254000000000012,0.08441342638750814,0.1053999999999995,0.35121626124624955,14981.0,119490.0,96076.0,61339.066666666666,36928.833333333336
NAD,-0.05000000000000071,-0.32092426187420225,-0.040000000000000924,-0.2569043031470836,222132.0,245965.66666666666,276131.2,271853.93333333335,339075.6
TLS,0.6300000000000008,4.056664520283328,0.6300000000000008,4.056664520283328,1259195.0,1009153.0,1079693.0,1893802.4666666666,1180431.6
HYZD,0.05000000000000071,0.2272727272727305,0.10000000000000142,0.45558086560365113,84366.0,70347.33333333333,86286.2,58584.4,54689.23333333333
SMI,-0.060000000000002274,-0.11992804317410008,-0.060000000000002274,-0.11992804317410008,5308.0,3409.6666666666665,4000.4,1638.4666666666667,1072.4333333333334
TAN,0.12999999999999545,0.1563063604665089,1.1400000000000006,1.3875365141187934,2250419.0,1928234.6666666667,1899140.2,1690663.4666666666,1853643.1333333333
